,system,np,matrix,solver,prec,status,time,iters,resid,system_id,solver_id,prec_id,status_id,good_or_bad,new_time,matrix_id
17717,bridges,28,stokes64.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,7499134994995055677
17718,bridges,28,stokes64.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,7499134994995055677
17719,bridges,28,stokes64.mtx,BICGSTAB,NONE,unconverged,3.2725,10000.0,4.1253000000000007e+76,1,1,4,0,-1,inf,7499134994995055677
17720,bridges,28,stokes64.mtx,MINRES,ILUT,unconverged,0.949264,10000.0,0.48327,1,2,0,0,-1,inf,7499134994995055677
17721,bridges,28,stokes64.mtx,MINRES,RILUK,unconverged,1.30145,10000.0,0.48327,1,2,1,0,-1,inf,7499134994995055677
17722,bridges,28,stokes64.mtx,MINRES,RELAXATION,unconverged,1.2178200000000001,10000.0,0.48327,1,2,2,0,-1,inf,7499134994995055677
17723,bridges,28,stokes64.mtx,MINRES,CHEBYSHEV,unconverged,0.949398,10000.0,0.48327,1,2,3,0,-1,inf,7499134994995055677
17724,bridges,28,stokes64.mtx,MINRES,NONE,unconverged,0.934523,10000.0,0.48327,1,2,4,0,-1,inf,7499134994995055677
17725,bridges,28,stokes64.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,7499134994995055677
17726,bridges,28,stokes64.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,7499134994995055677
17727,bridges,28,stokes64.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,7499134994995055677
17728,bridges,28,stokes64.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,7499134994995055677
17729,bridges,28,stokes64.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,7499134994995055677
17730,bridges,28,stokes64.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,7499134994995055677
17731,bridges,28,stokes64.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,7499134994995055677
17732,bridges,28,stokes64.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,7499134994995055677
17733,bridges,28,stokes64.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.8558,10000.0,141.425,1,5,3,0,-1,inf,7499134994995055677
17734,bridges,28,stokes64.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.35192,10000.0,141.425,1,5,4,0,-1,inf,7499134994995055677
17735,bridges,28,stokes64.mtx,LSQR,ILUT,unconverged,2.06675,10000.0,,1,7,0,0,-1,inf,7499134994995055677
17736,bridges,28,stokes64.mtx,LSQR,RILUK,unconverged,3.3706199999999997,10000.0,,1,7,1,0,-1,inf,7499134994995055677
17737,bridges,28,stokes64.mtx,LSQR,RELAXATION,unconverged,1.7869400000000002,10000.0,,1,7,2,0,-1,inf,7499134994995055677
17738,bridges,28,stokes64.mtx,LSQR,CHEBYSHEV,converged,0.6939489999999999,2114.0,,1,7,3,1,-1,0.6939489999999999,7499134994995055677
17739,bridges,28,stokes64.mtx,LSQR,NONE,converged,0.268742,1138.0,,1,7,4,1,1,0.268742,7499134994995055677
17740,bridges,28,stokes64.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,7499134994995055677
17741,bridges,28,stokes64.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,7499134994995055677
17742,bridges,28,stokes64.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,7499134994995055677
17743,bridges,28,stokes64.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,5.85141,10000.0,0.9537469999999999,1,8,3,0,-1,inf,7499134994995055677
17744,bridges,28,stokes64.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,4.67592,10000.0,0.820684,1,8,4,0,-1,inf,7499134994995055677
17745,bridges,28,stokes64s.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-2093597635043683036
17746,bridges,28,stokes64s.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-2093597635043683036
17747,bridges,28,stokes64s.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-2093597635043683036
17748,bridges,28,stokes64s.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-2093597635043683036
17749,bridges,28,stokes64s.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-2093597635043683036
17750,bridges,28,stokes64s.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-2093597635043683036
17751,bridges,28,stokes64s.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-2093597635043683036
17752,bridges,28,stokes64s.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-2093597635043683036
17753,bridges,28,stokes64s.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,-2093597635043683036
17754,bridges,28,stokes64s.mtx,BICGSTAB,NONE,error,0.0,,,1,1,4,-1,-1,inf,-2093597635043683036
17755,bridges,28,stokes64s.mtx,MINRES,ILUT,unconverged,0.9173680000000001,10000.0,0.820684,1,2,0,0,-1,inf,-2093597635043683036
17756,bridges,28,stokes64s.mtx,MINRES,RILUK,unconverged,0.878957,10000.0,0.820684,1,2,1,0,-1,inf,-2093597635043683036
17757,bridges,28,stokes64s.mtx,MINRES,RELAXATION,unconverged,0.8878719999999999,10000.0,0.820684,1,2,2,0,-1,inf,-2093597635043683036
17758,bridges,28,stokes64s.mtx,MINRES,CHEBYSHEV,unconverged,0.8841549999999999,10000.0,0.820684,1,2,3,0,-1,inf,-2093597635043683036
17759,bridges,28,stokes64s.mtx,MINRES,NONE,unconverged,0.8837139999999999,10000.0,0.820684,1,2,4,0,-1,inf,-2093597635043683036
17760,bridges,28,stokes64s.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-2093597635043683036
17761,bridges,28,stokes64s.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-2093597635043683036
17762,bridges,28,stokes64s.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-2093597635043683036
17763,bridges,28,stokes64s.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-2093597635043683036
17764,bridges,28,stokes64s.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-2093597635043683036
17765,bridges,28,stokes64s.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,-2093597635043683036
17766,bridges,28,stokes64s.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,-2093597635043683036
17767,bridges,28,stokes64s.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,-2093597635043683036
17768,bridges,28,stokes64s.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.4209,10000.0,141.425,1,5,3,0,-1,inf,-2093597635043683036
17769,bridges,28,stokes64s.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.5923599999999998,10000.0,141.425,1,5,4,0,-1,inf,-2093597635043683036
17770,bridges,28,stokes64s.mtx,LSQR,ILUT,unconverged,2.02755,10000.0,,1,7,0,0,-1,inf,-2093597635043683036
17771,bridges,28,stokes64s.mtx,LSQR,RILUK,unconverged,1.9316,10000.0,,1,7,1,0,-1,inf,-2093597635043683036
17772,bridges,28,stokes64s.mtx,LSQR,RELAXATION,unconverged,1.37523,10000.0,,1,7,2,0,-1,inf,-2093597635043683036
17773,bridges,28,stokes64s.mtx,LSQR,CHEBYSHEV,converged,3.18982,9707.0,,1,7,3,1,1,3.18982,-2093597635043683036
17774,bridges,28,stokes64s.mtx,LSQR,NONE,unconverged,2.23482,10000.0,,1,7,4,0,-1,inf,-2093597635043683036
17775,bridges,28,stokes64s.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,-2093597635043683036
17776,bridges,28,stokes64s.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,-2093597635043683036
17777,bridges,28,stokes64s.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,-2093597635043683036
17778,bridges,28,stokes64s.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,4.9480699999999995,10000.0,0.997768,1,8,3,0,-1,inf,-2093597635043683036
17779,bridges,28,stokes64s.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,4.61691,10000.0,0.823147,1,8,4,0,-1,inf,-2093597635043683036
17780,bridges,28,tuma2.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-7555608104814410622
17781,bridges,28,tuma2.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-7555608104814410622
17782,bridges,28,tuma2.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-7555608104814410622
17783,bridges,28,tuma2.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-7555608104814410622
17784,bridges,28,tuma2.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-7555608104814410622
17785,bridges,28,tuma2.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-7555608104814410622
17786,bridges,28,tuma2.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-7555608104814410622
17787,bridges,28,tuma2.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-7555608104814410622
17788,bridges,28,tuma2.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,-7555608104814410622
17789,bridges,28,tuma2.mtx,BICGSTAB,NONE,converged,0.912026,2749.0,9.68688e-07,1,1,4,1,-1,0.912026,-7555608104814410622
17790,bridges,28,tuma2.mtx,MINRES,ILUT,converged,0.244286,1736.0,9.954720000000001e-07,1,2,0,1,-1,0.244286,-7555608104814410622
17791,bridges,28,tuma2.mtx,MINRES,RILUK,converged,0.184671,1736.0,9.954720000000001e-07,1,2,1,1,1,0.184671,-7555608104814410622
17792,bridges,28,tuma2.mtx,MINRES,RELAXATION,converged,0.186921,1736.0,9.954720000000001e-07,1,2,2,1,1,0.186921,-7555608104814410622
17793,bridges,28,tuma2.mtx,MINRES,CHEBYSHEV,converged,0.186826,1736.0,9.954720000000001e-07,1,2,3,1,1,0.186826,-7555608104814410622
17794,bridges,28,tuma2.mtx,MINRES,NONE,converged,0.182416,1736.0,9.954720000000001e-07,1,2,4,1,1,0.182416,-7555608104814410622
17795,bridges,28,tuma2.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-7555608104814410622
17796,bridges,28,tuma2.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-7555608104814410622
17797,bridges,28,tuma2.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-7555608104814410622
17798,bridges,28,tuma2.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-7555608104814410622
17799,bridges,28,tuma2.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-7555608104814410622
17800,bridges,28,tuma2.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,-7555608104814410622
17801,bridges,28,tuma2.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,-7555608104814410622
17802,bridges,28,tuma2.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,-7555608104814410622
17803,bridges,28,tuma2.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.27078,10000.0,141.425,1,5,3,0,-1,inf,-7555608104814410622
17804,bridges,28,tuma2.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,1.31985,3655.0,9.272570000000001e-07,1,5,4,1,-1,1.31985,-7555608104814410622
17805,bridges,28,tuma2.mtx,LSQR,ILUT,unconverged,1.9911299999999998,10000.0,,1,7,0,0,-1,inf,-7555608104814410622
17806,bridges,28,tuma2.mtx,LSQR,RILUK,unconverged,1.98239,10000.0,,1,7,1,0,-1,inf,-7555608104814410622
17807,bridges,28,tuma2.mtx,LSQR,RELAXATION,unconverged,1.5432700000000001,10000.0,,1,7,2,0,-1,inf,-7555608104814410622
17808,bridges,28,tuma2.mtx,LSQR,CHEBYSHEV,unconverged,6.0061,10000.0,,1,7,3,0,-1,inf,-7555608104814410622
17809,bridges,28,tuma2.mtx,LSQR,NONE,converged,0.32905,1124.0,,1,7,4,1,-1,0.32905,-7555608104814410622
17810,bridges,28,tuma2.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,-7555608104814410622
17811,bridges,28,tuma2.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,-7555608104814410622
17812,bridges,28,tuma2.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,-7555608104814410622
17813,bridges,28,tuma2.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,5.50122,10000.0,0.998697,1,8,3,0,-1,inf,-7555608104814410622
17814,bridges,28,tuma2.mtx,PSEUDOBLOCK_GMRES,NONE,converged,3.69774,7629.0,9.99237e-07,1,8,4,1,-1,3.69774,-7555608104814410622
17815,bridges,28,c-45.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,788924612787494973
17816,bridges,28,c-45.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,788924612787494973
17817,bridges,28,c-45.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,788924612787494973
17818,bridges,28,c-45.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,788924612787494973
17819,bridges,28,c-45.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,788924612787494973
17820,bridges,28,c-45.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,788924612787494973
17821,bridges,28,c-45.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,788924612787494973
17822,bridges,28,c-45.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,788924612787494973
17823,bridges,28,c-45.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,788924612787494973
17824,bridges,28,c-45.mtx,BICGSTAB,NONE,unconverged,6.5749699999999995,10000.0,0.363621,1,1,4,0,-1,inf,788924612787494973
17825,bridges,28,c-45.mtx,MINRES,ILUT,unconverged,3.05943,10000.0,0.0178512,1,2,0,0,-1,inf,788924612787494973
17826,bridges,28,c-45.mtx,MINRES,RILUK,unconverged,2.67046,10000.0,0.0178512,1,2,1,0,-1,inf,788924612787494973
17827,bridges,28,c-45.mtx,MINRES,RELAXATION,unconverged,2.66518,10000.0,0.0178512,1,2,2,0,-1,inf,788924612787494973
17828,bridges,28,c-45.mtx,MINRES,CHEBYSHEV,unconverged,2.58722,10000.0,0.0178512,1,2,3,0,-1,inf,788924612787494973
17829,bridges,28,c-45.mtx,MINRES,NONE,unconverged,2.58007,10000.0,0.0178512,1,2,4,0,-1,inf,788924612787494973
17830,bridges,28,c-45.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,788924612787494973
17831,bridges,28,c-45.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,788924612787494973
17832,bridges,28,c-45.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,788924612787494973
17833,bridges,28,c-45.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,788924612787494973
17834,bridges,28,c-45.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,788924612787494973
17835,bridges,28,c-45.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,8.703,10000.0,141.06,1,5,0,0,-1,inf,788924612787494973
17836,bridges,28,c-45.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,9.34077,10000.0,141.06,1,5,1,0,-1,inf,788924612787494973
17837,bridges,28,c-45.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,7.40026,10000.0,141.06,1,5,2,0,-1,inf,788924612787494973
17838,bridges,28,c-45.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,7.40835,10000.0,141.192,1,5,3,0,-1,inf,788924612787494973
17839,bridges,28,c-45.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,6.85545,10000.0,141.314,1,5,4,0,-1,inf,788924612787494973
17840,bridges,28,c-45.mtx,LSQR,ILUT,converged,0.270342,184.0,,1,7,0,1,1,0.270342,788924612787494973
17841,bridges,28,c-45.mtx,LSQR,RILUK,converged,0.265726,185.0,,1,7,1,1,1,0.265726,788924612787494973
17842,bridges,28,c-45.mtx,LSQR,RELAXATION,converged,0.256705,185.0,,1,7,2,1,1,0.256705,788924612787494973
17843,bridges,28,c-45.mtx,LSQR,CHEBYSHEV,converged,0.327255,227.0,,1,7,3,1,-1,0.327255,788924612787494973
17844,bridges,28,c-45.mtx,LSQR,NONE,converged,0.676643,534.0,,1,7,4,1,-1,0.676643,788924612787494973
17845,bridges,28,c-45.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0402973,6.0,0.0,1,8,0,0,-1,inf,788924612787494973
17846,bridges,28,c-45.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.00614572,6.0,0.0,1,8,1,0,-1,inf,788924612787494973
17847,bridges,28,c-45.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.00476623,6.0,0.0,1,8,2,0,-1,inf,788924612787494973
17848,bridges,28,c-45.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.0095973,6.0,0.0,1,8,3,0,-1,inf,788924612787494973
17849,bridges,28,c-45.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,6.54179,10000.0,0.000824422,1,8,4,0,-1,inf,788924612787494973
17850,bridges,28,xingo_afonso_itaipu.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-2542024317497735690
17851,bridges,28,xingo_afonso_itaipu.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-2542024317497735690
17852,bridges,28,xingo_afonso_itaipu.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-2542024317497735690
17853,bridges,28,xingo_afonso_itaipu.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-2542024317497735690
17854,bridges,28,xingo_afonso_itaipu.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-2542024317497735690
17855,bridges,28,xingo_afonso_itaipu.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-2542024317497735690
17856,bridges,28,xingo_afonso_itaipu.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-2542024317497735690
17857,bridges,28,xingo_afonso_itaipu.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-2542024317497735690
17858,bridges,28,xingo_afonso_itaipu.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,-2542024317497735690
17859,bridges,28,xingo_afonso_itaipu.mtx,BICGSTAB,NONE,unconverged,3.46876,10000.0,4275.17,1,1,4,0,-1,inf,-2542024317497735690
17860,bridges,28,xingo_afonso_itaipu.mtx,MINRES,ILUT,unconverged,1.0956700000000001,10000.0,0.0141386,1,2,0,0,-1,inf,-2542024317497735690
17861,bridges,28,xingo_afonso_itaipu.mtx,MINRES,RILUK,unconverged,1.0655299999999999,10000.0,0.0141386,1,2,1,0,-1,inf,-2542024317497735690
17862,bridges,28,xingo_afonso_itaipu.mtx,MINRES,RELAXATION,unconverged,1.06565,10000.0,0.0141386,1,2,2,0,-1,inf,-2542024317497735690
17863,bridges,28,xingo_afonso_itaipu.mtx,MINRES,CHEBYSHEV,unconverged,1.08279,10000.0,0.0141386,1,2,3,0,-1,inf,-2542024317497735690
17864,bridges,28,xingo_afonso_itaipu.mtx,MINRES,NONE,unconverged,1.07561,10000.0,0.0141386,1,2,4,0,-1,inf,-2542024317497735690
17865,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-2542024317497735690
17866,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-2542024317497735690
17867,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-2542024317497735690
17868,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-2542024317497735690
17869,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-2542024317497735690
17870,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,-2542024317497735690
17871,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,-2542024317497735690
17872,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,-2542024317497735690
17873,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.26336,10000.0,141.259,1,5,3,0,-1,inf,-2542024317497735690
17874,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.7893800000000004,10000.0,99.9136,1,5,4,0,-1,inf,-2542024317497735690
17875,bridges,28,xingo_afonso_itaipu.mtx,LSQR,ILUT,unconverged,2.0346,10000.0,,1,7,0,0,-1,inf,-2542024317497735690
17876,bridges,28,xingo_afonso_itaipu.mtx,LSQR,RILUK,unconverged,1.9666599999999999,10000.0,,1,7,1,0,-1,inf,-2542024317497735690
17877,bridges,28,xingo_afonso_itaipu.mtx,LSQR,RELAXATION,unconverged,1.8339299999999998,10000.0,,1,7,2,0,-1,inf,-2542024317497735690
17878,bridges,28,xingo_afonso_itaipu.mtx,LSQR,CHEBYSHEV,unconverged,1.7124700000000002,10000.0,,1,7,3,0,-1,inf,-2542024317497735690
17879,bridges,28,xingo_afonso_itaipu.mtx,LSQR,NONE,converged,0.0009737010000000001,1.0,,1,7,4,1,1,0.0009737010000000001,-2542024317497735690
17880,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,-2542024317497735690
17881,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,-2542024317497735690
17882,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,-2542024317497735690
17883,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,error,0.0,,,1,8,3,-1,-1,inf,-2542024317497735690
17884,bridges,28,xingo_afonso_itaipu.mtx,PSEUDOBLOCK_GMRES,NONE,error,0.0,,,1,8,4,-1,-1,inf,-2542024317497735690
17885,bridges,28,mimo46x46_system.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-6618711122192979916
17886,bridges,28,mimo46x46_system.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-6618711122192979916
17887,bridges,28,mimo46x46_system.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-6618711122192979916
17888,bridges,28,mimo46x46_system.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-6618711122192979916
17889,bridges,28,mimo46x46_system.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-6618711122192979916
17890,bridges,28,mimo46x46_system.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-6618711122192979916
17891,bridges,28,mimo46x46_system.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-6618711122192979916
17892,bridges,28,mimo46x46_system.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-6618711122192979916
17893,bridges,28,mimo46x46_system.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,-6618711122192979916
17894,bridges,28,mimo46x46_system.mtx,BICGSTAB,NONE,unconverged,3.60353,10000.0,161.903,1,1,4,0,-1,inf,-6618711122192979916
17895,bridges,28,mimo46x46_system.mtx,MINRES,ILUT,unconverged,1.09174,10000.0,0.0141386,1,2,0,0,-1,inf,-6618711122192979916
17896,bridges,28,mimo46x46_system.mtx,MINRES,RILUK,unconverged,1.06704,10000.0,0.0141386,1,2,1,0,-1,inf,-6618711122192979916
17897,bridges,28,mimo46x46_system.mtx,MINRES,RELAXATION,unconverged,1.05998,10000.0,0.0141386,1,2,2,0,-1,inf,-6618711122192979916
17898,bridges,28,mimo46x46_system.mtx,MINRES,CHEBYSHEV,unconverged,1.06436,10000.0,0.0141386,1,2,3,0,-1,inf,-6618711122192979916
17899,bridges,28,mimo46x46_system.mtx,MINRES,NONE,unconverged,1.06171,10000.0,0.0141386,1,2,4,0,-1,inf,-6618711122192979916
17900,bridges,28,mimo46x46_system.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-6618711122192979916
17901,bridges,28,mimo46x46_system.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-6618711122192979916
17902,bridges,28,mimo46x46_system.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-6618711122192979916
17903,bridges,28,mimo46x46_system.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-6618711122192979916
17904,bridges,28,mimo46x46_system.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-6618711122192979916
17905,bridges,28,mimo46x46_system.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,-6618711122192979916
