num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
12,fv1.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.00576186,11,3.16E-07
12,fv1.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.00285888,19,9.32E-07
12,fv1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,converged,0.00583696,19,9.32E-07
12,fv1.mtx,PSEUDOBLOCK_CG,NONE,converged,0.00267887,19,9.32E-07
12,fv1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,converged,0.00546789,11,
12,fv1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,converged,0.00405097,11,
12,fv1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,converged,0.0048461,19,
12,fv1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,unconverged,1.74296,10000,
12,fv1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,converged,0.0027082,19,
12,fv1.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0464141,7,9.83E-07
12,fv1.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.00557303,7,9.83E-07
12,fv1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.00749612,13,8.68E-07
12,fv1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.05392,10000,106.3
12,fv1.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.00506186,13,8.68E-07
12,fv1.mtx,TFQMR,ILUT,converged,0.00557804,7,9.83E-07
12,fv1.mtx,TFQMR,RILUK,converged,0.00437093,7,9.83E-07
12,fv1.mtx,TFQMR,RELAXATION,converged,0.005193,13,8.68E-07
12,fv1.mtx,TFQMR,CHEBYSHEV,unconverged,2.32977,10000,129.685
12,fv1.mtx,TFQMR,NONE,converged,0.002882,13,8.68E-07
12,fv1.mtx,LSQR,ILUT,converged,1.11574,2475,
12,fv1.mtx,LSQR,RILUK,converged,0.010406,19,
12,fv1.mtx,LSQR,RELAXATION,converged,0.016398,50,
12,fv1.mtx,LSQR,CHEBYSHEV,converged,0.0297608,59,
12,fv1.mtx,LSQR,NONE,converged,0.011426,50,
12,fv1.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.00929189,10,9.98E-07
12,fv1.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.00602698,10,9.98E-07
12,fv1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.00889707,19,8.10E-07
12,fv1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,converged,0.00992489,19,8.10E-07
12,fv1.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.00832796,19,8.10E-07
12,flowmeter0.mtx,FIXED_POINT,ILUT,unconverged,1.22009,10000,0.000183049
12,flowmeter0.mtx,FIXED_POINT,RILUK,unconverged,1.17426,10000,0.000183049
12,flowmeter0.mtx,FIXED_POINT,RELAXATION,unconverged,0.764086,10000,0.449725
12,flowmeter0.mtx,FIXED_POINT,CHEBYSHEV,error,0.1677,,
12,flowmeter0.mtx,FIXED_POINT,NONE,error,0.00696588,,
12,flowmeter0.mtx,BICGSTAB,ILUT,converged,0.0462921,104,5.76E-07
12,flowmeter0.mtx,BICGSTAB,RILUK,converged,0.0468781,104,5.29E-07
12,flowmeter0.mtx,BICGSTAB,RELAXATION,converged,0.101245,293,8.06E-07
12,flowmeter0.mtx,BICGSTAB,CHEBYSHEV,converged,0.106603,298,7.13E-07
12,flowmeter0.mtx,BICGSTAB,NONE,unconverged,3.27197,10000,0.00819878
12,flowmeter0.mtx,MINRES,ILUT,converged,0.81062,8452,9.96E-07
12,flowmeter0.mtx,MINRES,RILUK,converged,0.813213,8452,9.96E-07
12,flowmeter0.mtx,MINRES,RELAXATION,converged,0.810078,8452,9.96E-07
12,flowmeter0.mtx,MINRES,CHEBYSHEV,converged,0.809301,8452,9.96E-07
12,flowmeter0.mtx,MINRES,NONE,converged,0.808811,8452,9.96E-07
12,flowmeter0.mtx,PSEUDOBLOCK_CG,ILUT,error,0.00128293,,
12,flowmeter0.mtx,PSEUDOBLOCK_CG,RILUK,error,0.00178909,,
12,flowmeter0.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000345945,,
12,flowmeter0.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00168109,,
12,flowmeter0.mtx,PSEUDOBLOCK_CG,NONE,error,0.000421047,,
12,flowmeter0.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.00127506,,
12,flowmeter0.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.001899,,
12,flowmeter0.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.000367165,,
12,flowmeter0.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00140905,,
12,flowmeter0.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.000411987,,
12,flowmeter0.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.06989,139,1.43E-08
12,flowmeter0.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.070066,140,8.39E-08
12,flowmeter0.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,3.96665,10000,141.41
12,flowmeter0.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.0599,10000,141.412
12,flowmeter0.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.53696,10000,141.404
12,flowmeter0.mtx,TFQMR,ILUT,converged,0.0447602,139,1.43E-08
12,flowmeter0.mtx,TFQMR,RILUK,converged,0.0460179,140,8.39E-08
12,flowmeter0.mtx,TFQMR,RELAXATION,unconverged,2.25402,10000,141.41
12,flowmeter0.mtx,TFQMR,CHEBYSHEV,error,0.0297711,,
12,flowmeter0.mtx,TFQMR,NONE,unconverged,1.76662,10000,141.404
12,flowmeter0.mtx,LSQR,ILUT,converged,1.08056,2534,
12,flowmeter0.mtx,LSQR,RILUK,converged,0.598466,1439,
12,flowmeter0.mtx,LSQR,RELAXATION,converged,1.95435,6486,
12,flowmeter0.mtx,LSQR,CHEBYSHEV,converged,0.639056,1381,
12,flowmeter0.mtx,LSQR,NONE,converged,1.37178,6997,
12,flowmeter0.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.079263,136,9.00E-07
12,flowmeter0.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.076447,136,9.00E-07
12,flowmeter0.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.276961,363,9.79E-07
12,flowmeter0.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,5.45385,6300,0.998313
12,flowmeter0.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,5.03212,6300,0.288559
12,flowmeter5.mtx,FIXED_POINT,ILUT,unconverged,1.21739,10000,9.88E-05
12,flowmeter5.mtx,FIXED_POINT,RILUK,unconverged,1.16238,10000,9.88E-05
12,flowmeter5.mtx,FIXED_POINT,RELAXATION,unconverged,0.740432,10000,0.246174
12,flowmeter5.mtx,FIXED_POINT,CHEBYSHEV,error,0.164389,,
12,flowmeter5.mtx,FIXED_POINT,NONE,error,0.00672197,,
12,flowmeter5.mtx,BICGSTAB,ILUT,converged,0.047982,110,6.02E-07
12,flowmeter5.mtx,BICGSTAB,RILUK,converged,0.0490341,111,4.48E-07
12,flowmeter5.mtx,BICGSTAB,RELAXATION,converged,0.174165,519,5.22E-07
12,flowmeter5.mtx,BICGSTAB,CHEBYSHEV,converged,0.180244,517,4.37E-07
12,flowmeter5.mtx,BICGSTAB,NONE,unconverged,3.21032,10000,144.836
12,flowmeter5.mtx,MINRES,ILUT,unconverged,0.942442,10000,0.901663
12,flowmeter5.mtx,MINRES,RILUK,unconverged,0.93942,10000,0.901663
12,flowmeter5.mtx,MINRES,RELAXATION,unconverged,0.932931,10000,0.901663
12,flowmeter5.mtx,MINRES,CHEBYSHEV,unconverged,0.935713,10000,0.901663
12,flowmeter5.mtx,MINRES,NONE,unconverged,0.934228,10000,0.901663
12,flowmeter5.mtx,PSEUDOBLOCK_CG,ILUT,error,0.00132394,,
12,flowmeter5.mtx,PSEUDOBLOCK_CG,RILUK,error,0.00199699,,
12,flowmeter5.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0104961,,
12,flowmeter5.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00146508,,
12,flowmeter5.mtx,PSEUDOBLOCK_CG,NONE,error,0.000428915,,
12,flowmeter5.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.0117202,,
12,flowmeter5.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.00185895,,
12,flowmeter5.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.00039196,,
12,flowmeter5.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.0123091,,
12,flowmeter5.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.011374,,
12,flowmeter5.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.101448,183,2.92E-07
12,flowmeter5.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0835948,172,3.16E-08
12,flowmeter5.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,3.92343,10000,141.373
12,flowmeter5.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.00331,10000,141.391
12,flowmeter5.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.46755,10000,141.404
12,flowmeter5.mtx,TFQMR,ILUT,converged,0.056993,183,2.92E-07
12,flowmeter5.mtx,TFQMR,RILUK,converged,0.05407,172,3.16E-08
12,flowmeter5.mtx,TFQMR,RELAXATION,unconverged,2.19348,10000,141.373
12,flowmeter5.mtx,TFQMR,CHEBYSHEV,error,0.0100489,,
12,flowmeter5.mtx,TFQMR,NONE,unconverged,1.72148,10000,141.404
12,flowmeter5.mtx,LSQR,ILUT,converged,1.03804,2534,
12,flowmeter5.mtx,LSQR,RILUK,converged,0.318237,764,
12,flowmeter5.mtx,LSQR,RELAXATION,converged,0.840971,2863,
12,flowmeter5.mtx,LSQR,CHEBYSHEV,converged,1.05338,2297,
12,flowmeter5.mtx,LSQR,NONE,unconverged,1.91183,10000,
12,flowmeter5.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.113953,134,8.80E-07
12,flowmeter5.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.073971,134,8.80E-07
12,flowmeter5.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,1.21171,1514,9.88E-07
12,flowmeter5.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,converged,1.21605,1514,9.88E-07
12,flowmeter5.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,4.89773,6300,0.395205
12,bips98_1142.mtx,FIXED_POINT,ILUT,error,0.00609493,,
12,bips98_1142.mtx,FIXED_POINT,RILUK,error,0.002666,,
12,bips98_1142.mtx,FIXED_POINT,RELAXATION,error,0.000734091,,
12,bips98_1142.mtx,FIXED_POINT,CHEBYSHEV,error,0.0188551,,
12,bips98_1142.mtx,FIXED_POINT,NONE,error,0.00808001,,
12,bips98_1142.mtx,BICGSTAB,ILUT,unconverged,4.87415,10000,2.01E+16
12,bips98_1142.mtx,BICGSTAB,RILUK,error,0.00249982,,
12,bips98_1142.mtx,BICGSTAB,RELAXATION,error,0.000860929,,
12,bips98_1142.mtx,BICGSTAB,CHEBYSHEV,error,0.988811,,
12,bips98_1142.mtx,BICGSTAB,NONE,unconverged,3.88365,10000,722.419
12,bips98_1142.mtx,MINRES,ILUT,unconverged,1.26088,10000,0.0141378
12,bips98_1142.mtx,MINRES,RILUK,unconverged,1.2551,10000,0.0141378
12,bips98_1142.mtx,MINRES,RELAXATION,unconverged,1.25335,10000,0.0141378
12,bips98_1142.mtx,MINRES,CHEBYSHEV,unconverged,1.25759,10000,0.0141378
12,bips98_1142.mtx,MINRES,NONE,unconverged,1.2567,10000,0.0141378
12,bips98_1142.mtx,PSEUDOBLOCK_CG,ILUT,error,0.00361919,,
12,bips98_1142.mtx,PSEUDOBLOCK_CG,RILUK,error,0.00186205,,
12,bips98_1142.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000545979,,
12,bips98_1142.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00164104,,
12,bips98_1142.mtx,PSEUDOBLOCK_CG,NONE,error,0.000858068,,
12,bips98_1142.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.00161815,,
12,bips98_1142.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.00187588,,
12,bips98_1142.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.000627995,,
12,bips98_1142.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00169396,,
12,bips98_1142.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.00106692,,
12,bips98_1142.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,5.29328,10000,141.424
12,bips98_1142.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.00222683,,
12,bips98_1142.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.00100708,,
12,bips98_1142.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.61635,10000,141.419
12,bips98_1142.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,4.06841,10000,141.346
12,bips98_1142.mtx,TFQMR,ILUT,unconverged,3.59449,10000,141.424
12,bips98_1142.mtx,TFQMR,RILUK,error,0.0020659,,
12,bips98_1142.mtx,TFQMR,RELAXATION,error,0.000831127,,
12,bips98_1142.mtx,TFQMR,CHEBYSHEV,unconverged,2.90744,10000,141.362
12,bips98_1142.mtx,TFQMR,NONE,unconverged,2.35184,10000,141.346
12,bips98_1142.mtx,LSQR,ILUT,unconverged,5.59493,10000,
12,bips98_1142.mtx,LSQR,RILUK,unconverged,2.49038,10000,
12,bips98_1142.mtx,LSQR,RELAXATION,unconverged,1.75224,10000,
12,bips98_1142.mtx,LSQR,CHEBYSHEV,converged,0.00252914,1,
12,bips98_1142.mtx,LSQR,NONE,converged,0.000833035,1,
12,bips98_1142.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.007833,2,0
12,bips98_1142.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.00207901,,
12,bips98_1142.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.00912881,,
12,bips98_1142.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.015841,2,0
12,bips98_1142.mtx,PSEUDOBLOCK_GMRES,NONE,error,0.0112321,,
12,c-41.mtx,FIXED_POINT,ILUT,error,0.0121191,,
12,c-41.mtx,FIXED_POINT,RILUK,error,0.0112488,,
12,c-41.mtx,FIXED_POINT,RELAXATION,error,0.00922894,,
12,c-41.mtx,FIXED_POINT,CHEBYSHEV,error,0.194397,,
12,c-41.mtx,FIXED_POINT,NONE,error,0.0126441,,
12,c-41.mtx,BICGSTAB,ILUT,unconverged,6.03241,10000,1.46E+16
12,c-41.mtx,BICGSTAB,RILUK,error,2.29241,,
12,c-41.mtx,BICGSTAB,RELAXATION,error,2.11946,,
12,c-41.mtx,BICGSTAB,CHEBYSHEV,error,0.222468,,
12,c-41.mtx,BICGSTAB,NONE,unconverged,5.33158,10000,3.63468
12,c-41.mtx,MINRES,ILUT,unconverged,1.96713,10000,0.32366
12,c-41.mtx,MINRES,RILUK,unconverged,1.9705,10000,0.32366
12,c-41.mtx,MINRES,RELAXATION,unconverged,1.96929,10000,0.32366
12,c-41.mtx,MINRES,CHEBYSHEV,unconverged,1.9628,10000,0.32366
12,c-41.mtx,MINRES,NONE,unconverged,2.02753,10000,0.32366
12,c-41.mtx,PSEUDOBLOCK_CG,ILUT,error,0.00115299,,
12,c-41.mtx,PSEUDOBLOCK_CG,RILUK,error,0.00144196,,
12,c-41.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.00047183,,
12,c-41.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00566006,,
12,c-41.mtx,PSEUDOBLOCK_CG,NONE,error,0.00164104,,
12,c-41.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.0112622,,
12,c-41.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.00143909,,
12,c-41.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.000497818,,
12,c-41.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00242615,,
12,c-41.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.0188401,,
12,c-41.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,6.61033,10000,132.427
12,c-41.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,6.41257,10000,132.269
12,c-41.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,5.96917,10000,132.269
12,c-41.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,6.0759,10000,138.964
12,c-41.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,5.48791,10000,141.35
12,c-41.mtx,TFQMR,ILUT,unconverged,4.74254,10000,132.427
12,c-41.mtx,TFQMR,RILUK,unconverged,4.71712,10000,132.269
12,c-41.mtx,TFQMR,RELAXATION,unconverged,4.24074,10000,132.269
12,c-41.mtx,TFQMR,CHEBYSHEV,unconverged,4.32244,10000,134.683
12,c-41.mtx,TFQMR,NONE,unconverged,3.75179,10000,141.35
12,c-41.mtx,LSQR,ILUT,unconverged,9.46834,10000,
12,c-41.mtx,LSQR,RILUK,unconverged,9.41322,10000,
12,c-41.mtx,LSQR,RELAXATION,unconverged,8.77449,10000,
12,c-41.mtx,LSQR,CHEBYSHEV,unconverged,9.66145,10000,
12,c-41.mtx,LSQR,NONE,unconverged,7.76279,10000,
12,c-41.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,8.1108,6300,0.754816
12,c-41.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,7.74106,6300,0.754817
12,c-41.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,7.59404,6300,0.754817
12,c-41.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,7.64918,6300,0.836906
12,c-41.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,5.69839,6300,0.296826
12,TSC_OPF_300.mtx,FIXED_POINT,ILUT,error,0.007442,,
12,TSC_OPF_300.mtx,FIXED_POINT,RILUK,error,0.00349903,,
12,TSC_OPF_300.mtx,FIXED_POINT,RELAXATION,error,0.000899076,,
12,TSC_OPF_300.mtx,FIXED_POINT,CHEBYSHEV,error,0.04739,,
12,TSC_OPF_300.mtx,FIXED_POINT,NONE,error,0.0228372,,
12,TSC_OPF_300.mtx,BICGSTAB,ILUT,error,0.0450659,,
12,TSC_OPF_300.mtx,BICGSTAB,RILUK,error,0.00389504,,
12,TSC_OPF_300.mtx,BICGSTAB,RELAXATION,error,0.00183296,,
12,TSC_OPF_300.mtx,BICGSTAB,CHEBYSHEV,error,4.42139,,
12,TSC_OPF_300.mtx,BICGSTAB,NONE,unconverged,7.02434,10000,9.06553
12,TSC_OPF_300.mtx,MINRES,ILUT,unconverged,2.82461,10000,0.922347
12,TSC_OPF_300.mtx,MINRES,RILUK,unconverged,2.82337,10000,0.922347
12,TSC_OPF_300.mtx,MINRES,RELAXATION,unconverged,2.81989,10000,0.922347
12,TSC_OPF_300.mtx,MINRES,CHEBYSHEV,unconverged,2.82713,10000,0.922347
12,TSC_OPF_300.mtx,MINRES,NONE,unconverged,2.82062,10000,0.922347
12,TSC_OPF_300.mtx,PSEUDOBLOCK_CG,ILUT,error,0.034641,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_CG,RILUK,error,0.00328612,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000876904,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00401902,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_CG,NONE,error,0.00106597,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.00529099,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.0460789,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.000931978,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.0037291,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.00153112,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.00338697,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0100539,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.00157094,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,7.76535,10000,141.422
12,TSC_OPF_300.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,7.21852,10000,141.423
12,TSC_OPF_300.mtx,TFQMR,ILUT,error,0.00304317,,
12,TSC_OPF_300.mtx,TFQMR,RILUK,error,0.0037899,,
12,TSC_OPF_300.mtx,TFQMR,RELAXATION,error,0.00143218,,
12,TSC_OPF_300.mtx,TFQMR,CHEBYSHEV,unconverged,6.03902,10000,141.421
12,TSC_OPF_300.mtx,TFQMR,NONE,unconverged,5.55981,10000,141.423
12,TSC_OPF_300.mtx,LSQR,ILUT,unconverged,4.73895,10000,
12,TSC_OPF_300.mtx,LSQR,RILUK,unconverged,4.72159,10000,
12,TSC_OPF_300.mtx,LSQR,RELAXATION,unconverged,3.33534,10000,
12,TSC_OPF_300.mtx,LSQR,CHEBYSHEV,unconverged,16.584,10000,
12,TSC_OPF_300.mtx,LSQR,NONE,unconverged,14.682,10000,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.00559688,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.00311518,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.00109506,,
12,TSC_OPF_300.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,7.17677,6300,0.99859
12,TSC_OPF_300.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,6.95311,6300,0.940104
12,fv2.mtx,FIXED_POINT,ILUT,converged,0.00729299,22,9.02E-07
12,fv2.mtx,FIXED_POINT,RILUK,converged,0.0061748,22,9.02E-07
12,fv2.mtx,FIXED_POINT,RELAXATION,converged,0.011312,87,9.76E-07
12,fv2.mtx,FIXED_POINT,CHEBYSHEV,error,0.01773,,
12,fv2.mtx,FIXED_POINT,NONE,error,0.045258,,
12,fv2.mtx,BICGSTAB,ILUT,converged,0.00431013,6,2.61E-07
12,fv2.mtx,BICGSTAB,RILUK,converged,0.00671101,6,2.61E-07
12,fv2.mtx,BICGSTAB,RELAXATION,converged,0.00555706,14,4.07E-07
12,fv2.mtx,BICGSTAB,CHEBYSHEV,error,0.172992,,
12,fv2.mtx,BICGSTAB,NONE,converged,0.00538111,14,4.07E-07
12,fv2.mtx,MINRES,ILUT,converged,0.00675297,19,8.08E-07
12,fv2.mtx,MINRES,RILUK,converged,0.00422311,19,8.08E-07
12,fv2.mtx,MINRES,RELAXATION,converged,0.00569606,19,8.08E-07
12,fv2.mtx,MINRES,CHEBYSHEV,converged,0.00361395,19,8.08E-07
12,fv2.mtx,MINRES,NONE,converged,0.00564504,19,8.08E-07
12,fv2.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.00349689,11,3.07E-07
12,fv2.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.00587416,11,3.07E-07
12,fv2.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.00288606,19,9.30E-07
12,fv2.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,converged,0.00584912,19,9.30E-07
12,fv2.mtx,PSEUDOBLOCK_CG,NONE,converged,0.00271797,19,9.30E-07
12,fv2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,converged,0.005481,11,
12,fv2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,converged,0.00412393,11,
12,fv2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,converged,0.00485897,19,
12,fv2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,converged,0.00412297,19,
12,fv2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,converged,0.00464296,19,
12,fv2.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.00783515,8,9.85E-08
12,fv2.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.00827813,8,9.85E-08
12,fv2.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.016628,13,8.67E-07
12,fv2.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,4.19921,10000,75.7388
12,fv2.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.00514913,13,8.67E-07
12,fv2.mtx,TFQMR,ILUT,converged,0.00596189,8,9.85E-08
12,fv2.mtx,TFQMR,RILUK,converged,0.00474906,8,9.85E-08
12,fv2.mtx,TFQMR,RELAXATION,converged,0.00525999,13,8.67E-07
12,fv2.mtx,TFQMR,CHEBYSHEV,unconverged,2.34916,10000,126.392
12,fv2.mtx,TFQMR,NONE,converged,0.00282812,13,8.67E-07
12,fv2.mtx,LSQR,ILUT,converged,1.12441,2489,
12,fv2.mtx,LSQR,RILUK,converged,0.010725,19,
12,fv2.mtx,LSQR,RELAXATION,converged,0.0166678,50,
12,fv2.mtx,LSQR,CHEBYSHEV,converged,0.0301619,58,
12,fv2.mtx,LSQR,NONE,converged,0.011512,50,
12,fv2.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.0091989,10,9.87E-07
12,fv2.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.00608802,10,9.87E-07
12,fv2.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.008986,19,8.08E-07
12,fv2.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,5.30571,6300,0.187837
12,fv2.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.00976205,19,8.08E-07
12,fv3.mtx,FIXED_POINT,ILUT,converged,0.457736,3216,9.98E-07
12,fv3.mtx,FIXED_POINT,RILUK,converged,0.431761,3216,9.98E-07
12,fv3.mtx,FIXED_POINT,RELAXATION,unconverged,0.839049,10000,0.0011355
12,fv3.mtx,FIXED_POINT,CHEBYSHEV,error,0.01666,,
12,fv3.mtx,FIXED_POINT,NONE,error,0.04847,,
12,fv3.mtx,BICGSTAB,ILUT,converged,0.200025,45,7.31E-07
12,fv3.mtx,BICGSTAB,RILUK,converged,0.0230582,45,7.31E-07
12,fv3.mtx,BICGSTAB,RELAXATION,converged,0.031261,85,4.85E-07
12,fv3.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.84881,10000,86.2106
12,fv3.mtx,BICGSTAB,NONE,converged,0.0300901,84,6.94E-07
12,fv3.mtx,MINRES,ILUT,converged,0.0155232,110,8.41E-07
12,fv3.mtx,MINRES,RILUK,converged,0.0158429,110,8.41E-07
12,fv3.mtx,MINRES,RELAXATION,converged,0.0144479,110,8.41E-07
