mpi_call bytes rank region count total_bytes bytes_per_rank_and_region solver prec
MPI_Irecv 16 1 18 10 160   
MPI_Send 16 1 18 10 160   
MPI_Send 8 1 19 1 8   
MPI_Recv 256 1 19 1 256   
MPI_Send 256 1 19 1 256   
MPI_Irecv 24 1 19 20 480   
MPI_Send 24 1 19 20 480   
MPI_Recv 80 1 19 1 80   
MPI_Send 80 1 19 1 80   
MPI_Recv 8 1 19 1 8   
MPI_Irecv 16 1 19 20 320   
MPI_Send 16 1 19 20 320   
MPI_Recv 80 1 20 1 80   
MPI_Send 80 1 20 1 80   
MPI_Recv 8 1 20 1 8   
MPI_Send 8 1 20 1 8   
MPI_Recv 256 1 20 1 256   
MPI_Send 256 1 20 1 256   
MPI_Irecv 24 1 20 22 528   
MPI_Send 24 1 20 22 528   
MPI_Irecv 16 1 20 22 352   
MPI_Send 16 1 20 22 352   
MPI_Irecv 24 1 21 8 192   
MPI_Send 24 1 21 8 192   
MPI_Recv 320 1 21 1 320   
MPI_Recv 80 1 21 1 80   
MPI_Send 320 1 21 1 320   
MPI_Send 80 1 21 1 80   
MPI_Recv 8 1 21 1 8   
MPI_Send 8 1 21 1 8   
MPI_Bcast 4 1 21 1 4   
MPI_Irecv 16 1 21 8 128   
MPI_Send 16 1 21 8 128   
MPI_Send 8 1 22 1 8   
MPI_Irecv 24 1 22 8 192   
MPI_Send 24 1 22 8 192   
MPI_Recv 320 1 22 1 320   
MPI_Recv 80 1 22 1 80   
MPI_Send 320 1 22 1 320   
MPI_Send 80 1 22 1 80   
MPI_Recv 8 1 22 1 8   
MPI_Bcast 4 1 22 1 4   
MPI_Irecv 16 1 22 8 128   
MPI_Send 16 1 22 8 128   
MPI_Recv 320 1 23 1 320   
MPI_Recv 80 1 23 1 80   
MPI_Send 320 1 23 1 320   
MPI_Send 80 1 23 1 80   
MPI_Recv 8 1 23 1 8   
MPI_Send 8 1 23 1 8   
MPI_Irecv 24 1 23 16 384   
MPI_Send 24 1 23 16 384   
MPI_Irecv 16 1 23 16 256   
MPI_Send 16 1 23 16 256   
MPI_Irecv 24 1 24 26 624   
MPI_Send 24 1 24 26 624   
MPI_Recv 320 1 24 1 320   
MPI_Recv 80 1 24 1 80   
MPI_Send 320 1 24 1 320   
MPI_Send 80 1 24 1 80   
MPI_Recv 8 1 24 1 8   
MPI_Send 8 1 24 1 8   
MPI_Irecv 16 1 24 26 416   
MPI_Send 16 1 24 26 416   
MPI_Recv 8 1 25 1 8   
MPI_Send 8 1 25 1 8   
MPI_Irecv 24 1 25 38 912   
MPI_Send 24 1 25 38 912   
MPI_Recv 320 1 25 1 320   
MPI_Recv 80 1 25 1 80   
MPI_Send 320 1 25 1 320   
MPI_Send 80 1 25 1 80   
MPI_Irecv 16 1 25 38 608   
MPI_Send 16 1 25 38 608   
MPI_Recv 320 1 26 1 320   
MPI_Send 320 1 26 1 320   
MPI_Recv 8 1 26 1 8   
MPI_Send 8 1 26 1 8   
MPI_Recv 96 1 26 1 96   
MPI_Send 96 1 26 1 96   
MPI_Irecv 24 1 26 10002 240048   
MPI_Send 24 1 26 10002 240048   
MPI_Bcast 4 1 26 1 4   
MPI_Irecv 16 1 26 10002 160032   
MPI_Send 16 1 26 10002 160032   
MPI_Irecv 24 1 27 14 336   
MPI_Send 24 1 27 14 336   
MPI_Recv 320 1 27 1 320   
MPI_Send 320 1 27 1 320   
MPI_Recv 8 1 27 1 8   
MPI_Send 8 1 27 1 8   
MPI_Recv 96 1 27 1 96   
MPI_Send 96 1 27 1 96   
MPI_Bcast 4 1 27 1 4   
