bcsstm11.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,converged,0.000961762,1,8.06101e-33
bcsstm11.mtx,PSEUDOBLOCK TFQMR,NONE,converged,0.00570154,27,8.64415e-07
bcsstm11.mtx,LSQR,ILUT,converged,0.00132012,1,
bcsstm11.mtx,LSQR,RILUK,converged,0.000814588,1,
bcsstm11.mtx,LSQR,RELAXATION,converged,0.000477046,1,
bcsstm11.mtx,LSQR,CHEBYSHEV,converged,0.000748431,1,
bcsstm11.mtx,LSQR,NONE,converged,0.00238169,42,
bcsstm11.mtx,PSEUDOBLOCK GMRES,ILUT,converged,0.00190631,1,0
bcsstm11.mtx,PSEUDOBLOCK GMRES,RILUK,converged,0.0011542,1,0
bcsstm11.mtx,PSEUDOBLOCK GMRES,RELAXATION,converged,0.000856399,1,0
bcsstm11.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,converged,0.000919579,1,0
bcsstm11.mtx,PSEUDOBLOCK GMRES,NONE,converged,0.00441886,21,2.24372e-07
sherman1.mtx,FIXED POINT,ILUT,converged,0.0257518,540,9.91403e-07
sherman1.mtx,FIXED POINT,RILUK,converged,0.0260788,540,9.91403e-07
sherman1.mtx,FIXED POINT,RELAXATION,unconverged,0.191128,10000,0.00537499
sherman1.mtx,FIXED POINT,CHEBYSHEV,error,0
sherman1.mtx,FIXED POINT,NONE,error,0
sherman1.mtx,BICGSTAB,ILUT,converged,0.00787313,28,3.4217e-08
sherman1.mtx,BICGSTAB,RILUK,converged,0.00746308,28,3.42403e-08
sherman1.mtx,BICGSTAB,RELAXATION,converged,0.0447665,251,2.86168e-07
sherman1.mtx,BICGSTAB,CHEBYSHEV,converged,0.041065,219,9.29312e-07
sherman1.mtx,BICGSTAB,NONE,converged,0.0580308,345,5.13093e-07
sherman1.mtx,MINRES,ILUT,converged,0.0140105,430,9.87159e-07
sherman1.mtx,MINRES,RILUK,converged,0.0133726,430,9.87159e-07
sherman1.mtx,MINRES,RELAXATION,converged,0.0129502,430,9.87159e-07
sherman1.mtx,MINRES,CHEBYSHEV,converged,0.0132965,430,9.87159e-07
sherman1.mtx,MINRES,NONE,converged,0.0129594,430,9.87159e-07
sherman1.mtx,PSEUDOBLOCK CG,ILUT,error,0
sherman1.mtx,PSEUDOBLOCK CG,RILUK,error,0
sherman1.mtx,PSEUDOBLOCK CG,RELAXATION,error,0
sherman1.mtx,PSEUDOBLOCK CG,CHEBYSHEV,error,0
sherman1.mtx,PSEUDOBLOCK CG,NONE,error,0
sherman1.mtx,PSEUDOBLOCK TFQMR,ILUT,converged,0.0113726,35,6.80479e-07
sherman1.mtx,PSEUDOBLOCK TFQMR,RILUK,converged,0.0109522,35,6.41222e-07
sherman1.mtx,PSEUDOBLOCK TFQMR,RELAXATION,converged,0.0694888,316,4.29101e-07
sherman1.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,converged,0.0560794,254,9.35837e-07
sherman1.mtx,PSEUDOBLOCK TFQMR,NONE,converged,0.102875,568,9.77156e-07
sherman1.mtx,LSQR,ILUT,converged,0.210282,996,
sherman1.mtx,LSQR,RILUK,converged,0.0400206,192,
sherman1.mtx,LSQR,RELAXATION,converged,0.434581,3309,
sherman1.mtx,LSQR,CHEBYSHEV,converged,0.457385,3305,
sherman1.mtx,LSQR,NONE,converged,0.542573,9138,
sherman1.mtx,PSEUDOBLOCK GMRES,ILUT,converged,0.0113792,40,5.61618e-07
sherman1.mtx,PSEUDOBLOCK GMRES,RILUK,converged,0.0101096,40,5.61618e-07
sherman1.mtx,PSEUDOBLOCK GMRES,RELAXATION,converged,0.0652443,225,9.4501e-07
sherman1.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,converged,0.0659437,225,9.4501e-07
sherman1.mtx,PSEUDOBLOCK GMRES,NONE,converged,0.102316,347,9.5001e-07
saylr3.mtx,FIXED POINT,ILUT,unconverged,0.445455,10000,0.260768
saylr3.mtx,FIXED POINT,RILUK,error,0
saylr3.mtx,FIXED POINT,RELAXATION,unconverged,0.193379,10000,0.0634735
saylr3.mtx,FIXED POINT,CHEBYSHEV,error,0
saylr3.mtx,FIXED POINT,NONE,error,0
saylr3.mtx,BICGSTAB,ILUT,error,0
saylr3.mtx,BICGSTAB,RILUK,error,0
saylr3.mtx,BICGSTAB,RELAXATION,error,0
saylr3.mtx,BICGSTAB,CHEBYSHEV,error,0
saylr3.mtx,BICGSTAB,NONE,error,0
saylr3.mtx,MINRES,ILUT,unconverged,0.297127,10000,0.0113317
saylr3.mtx,MINRES,RILUK,unconverged,0.290731,10000,0.0113317
saylr3.mtx,MINRES,RELAXATION,unconverged,0.292002,10000,0.0113317
saylr3.mtx,MINRES,CHEBYSHEV,unconverged,0.2892,10000,0.0113317
saylr3.mtx,MINRES,NONE,unconverged,0.296182,10000,0.0113317
saylr3.mtx,PSEUDOBLOCK CG,ILUT,error,0
saylr3.mtx,PSEUDOBLOCK CG,RILUK,error,0
saylr3.mtx,PSEUDOBLOCK CG,RELAXATION,error,0
saylr3.mtx,PSEUDOBLOCK CG,CHEBYSHEV,error,0
saylr3.mtx,PSEUDOBLOCK CG,NONE,error,0
saylr3.mtx,PSEUDOBLOCK TFQMR,ILUT,error,0
saylr3.mtx,PSEUDOBLOCK TFQMR,RILUK,error,0
saylr3.mtx,PSEUDOBLOCK TFQMR,RELAXATION,error,0
saylr3.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,unconverged,2.19996,10000,125.951
saylr3.mtx,PSEUDOBLOCK TFQMR,NONE,unconverged,1.88358,10000,111.293
saylr3.mtx,LSQR,ILUT,converged,0.221287,996,
saylr3.mtx,LSQR,RILUK,unconverged,1.12086,10000,
saylr3.mtx,LSQR,RELAXATION,converged,0.466509,3594,
saylr3.mtx,LSQR,CHEBYSHEV,converged,0.495725,3590,
saylr3.mtx,LSQR,NONE,unconverged,0.598516,10000,
saylr3.mtx,PSEUDOBLOCK GMRES,ILUT,unconverged,0.0246873,87,8.54843e-07
saylr3.mtx,PSEUDOBLOCK GMRES,RILUK,error,0
saylr3.mtx,PSEUDOBLOCK GMRES,RELAXATION,unconverged,3.24271,10000,0.0632456
saylr3.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,unconverged,3.23931,10000,0.0632456
saylr3.mtx,PSEUDOBLOCK GMRES,NONE,unconverged,3.04469,10000,0.0632456
S20PI_n1.mtx,FIXED POINT,ILUT,error,0
S20PI_n1.mtx,FIXED POINT,RILUK,error,0
S20PI_n1.mtx,FIXED POINT,RELAXATION,error,0
S20PI_n1.mtx,FIXED POINT,CHEBYSHEV,error,0
S20PI_n1.mtx,FIXED POINT,NONE,error,0
S20PI_n1.mtx,BICGSTAB,ILUT,error,0
S20PI_n1.mtx,BICGSTAB,RILUK,error,0
S20PI_n1.mtx,BICGSTAB,RELAXATION,error,0
S20PI_n1.mtx,BICGSTAB,CHEBYSHEV,unconverged,2.14913,10000,1.54596e+07
S20PI_n1.mtx,BICGSTAB,NONE,error,0
S20PI_n1.mtx,MINRES,ILUT,unconverged,0.531769,10000,0.922212
S20PI_n1.mtx,MINRES,RILUK,error,0
S20PI_n1.mtx,MINRES,RELAXATION,unconverged,0.513594,10000,0.922212
S20PI_n1.mtx,MINRES,CHEBYSHEV,unconverged,0.506855,10000,0.922212
S20PI_n1.mtx,MINRES,NONE,unconverged,0.503278,10000,0.922212
S20PI_n1.mtx,PSEUDOBLOCK CG,ILUT,error,0
S20PI_n1.mtx,PSEUDOBLOCK CG,RILUK,error,0
S20PI_n1.mtx,PSEUDOBLOCK CG,RELAXATION,error,0
S20PI_n1.mtx,PSEUDOBLOCK CG,CHEBYSHEV,error,0
S20PI_n1.mtx,PSEUDOBLOCK CG,NONE,error,0
S20PI_n1.mtx,PSEUDOBLOCK TFQMR,ILUT,error,0
S20PI_n1.mtx,PSEUDOBLOCK TFQMR,RILUK,error,0
S20PI_n1.mtx,PSEUDOBLOCK TFQMR,RELAXATION,error,0
S20PI_n1.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,unconverged,2.94735,10000,141.373
S20PI_n1.mtx,PSEUDOBLOCK TFQMR,NONE,unconverged,2.43536,10000,139.433
S20PI_n1.mtx,LSQR,ILUT,error,0
S20PI_n1.mtx,LSQR,RILUK,error,0
S20PI_n1.mtx,LSQR,RELAXATION,unconverged,0.852898,10000,
S20PI_n1.mtx,LSQR,CHEBYSHEV,unconverged,1.70868,10000,
S20PI_n1.mtx,LSQR,NONE,converged,0.267407,3116,
S20PI_n1.mtx,PSEUDOBLOCK GMRES,ILUT,error,0
S20PI_n1.mtx,PSEUDOBLOCK GMRES,RILUK,error,0
S20PI_n1.mtx,PSEUDOBLOCK GMRES,RELAXATION,error,0
S20PI_n1.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,unconverged,0.00378227,10,0
S20PI_n1.mtx,PSEUDOBLOCK GMRES,NONE,unconverged,3.48565,10000,0.273617
M20PI_n1.mtx,FIXED POINT,ILUT,error,0
M20PI_n1.mtx,FIXED POINT,RILUK,error,0
M20PI_n1.mtx,FIXED POINT,RELAXATION,error,0
M20PI_n1.mtx,FIXED POINT,CHEBYSHEV,error,0
M20PI_n1.mtx,FIXED POINT,NONE,error,0
M20PI_n1.mtx,BICGSTAB,ILUT,error,0
M20PI_n1.mtx,BICGSTAB,RILUK,error,0
M20PI_n1.mtx,BICGSTAB,RELAXATION,error,0
M20PI_n1.mtx,BICGSTAB,CHEBYSHEV,unconverged,2.139,10000,1.54596e+07
M20PI_n1.mtx,BICGSTAB,NONE,error,0
M20PI_n1.mtx,MINRES,ILUT,unconverged,0.474653,10000,0.922212
M20PI_n1.mtx,MINRES,RILUK,error,0
M20PI_n1.mtx,MINRES,RELAXATION,unconverged,0.476926,10000,0.922212
M20PI_n1.mtx,MINRES,CHEBYSHEV,unconverged,0.467564,10000,0.922212
M20PI_n1.mtx,MINRES,NONE,unconverged,0.467777,10000,0.922212
